Store_ID,Date_time,Sales
8,2021-09-16,651.0
9,2021-09-16,1501.0
10,2021-09-16,1524.0
1,2021-09-17,794.0
2,2021-09-17,554.0
3,2021-09-17,935.0
4,2021-09-17,670.0
5,2021-09-17,811.0
6,2021-09-17,2137.0
7,2021-09-17,3013.0
8,2021-09-17,636.0
9,2021-09-17,1118.0
10,2021-09-17,1569.0
1,2021-09-18,1297.0
2,2021-09-18,988.0
3,2021-09-18,1211.0
4,2021-09-18,999.0
5,2021-09-18,1228.0
6,2021-09-18,2828.0
7,2021-09-18,2782.0
8,2021-09-18,1199.0
9,2021-09-18,1630.0
10,2021-09-18,2409.0
1,2021-09-19,1372.0
2,2021-09-19,1033.0
3,2021-09-19,1573.0
4,2021-09-19,1195.0
5,2021-09-19,1259.0
6,2021-09-19,2995.0
7,2021-09-19,3040.0
8,2021-09-19,1022.0
9,2021-09-19,1905.0
10,2021-09-19,1896.0
1,2021-09-20,483.0
2,2021-09-20,428.0
3,2021-09-20,745.0
4,2021-09-20,
5,2021-09-20,649.0
6,2021-09-20,1975.0
7,2021-09-20,2498.0
8,2021-09-20,536.0
9,2021-09-20,1266.0
10,2021-09-20,1292.0
1,2021-09-21,530.0
2,2021-09-21,475.0
3,2021-09-21,869.0
4,2021-09-21,547.0
5,2021-09-21,722.0
6,2021-09-21,2161.0
7,2021-09-21,2749.0
8,2021-09-21,545.0
9,2021-09-21,1146.0
10,2021-09-21,1250.0
1,2021-09-22,664.0
2,2021-09-22,409.0
3,2021-09-22,725.0
4,2021-09-22,566.0
5,2021-09-22,577.0
6,2021-09-22,
7,2021-09-22,2925.0
8,2021-09-22,491.0
9,2021-09-22,1088.0
10,2021-09-22,1197.0
1,2021-09-23,647.0
2,2021-09-23,465.0
3,2021-09-23,1014.0
4,2021-09-23,527.0
5,2021-09-23,
6,2021-09-23,2188.0
7,2021-09-23,3037.0
8,2021-09-23,579.0
9,2021-09-23,1301.0
10,2021-09-23,1377.0
1,2021-09-24,661.0
2,2021-09-24,496.0
3,2021-09-24,869.0
4,2021-09-24,624.0
5,2021-09-24,796.0
6,2021-09-24,
7,2021-09-24,3310.0
8,2021-09-24,607.0
9,2021-09-24,1004.0
10,2021-09-24,
1,2021-09-25,1133.0
2,2021-09-25,867.0
3,2021-09-25,1026.0
4,2021-09-25,968.0
5,2021-09-25,1468.0
6,2021-09-25,2872.0
7,2021-09-25,2800.0
8,2021-09-25,1244.0
9,2021-09-25,1300.0
10,2021-09-25,
1,2021-09-26,1246.0
2,2021-09-26,1014.0
3,2021-09-26,1538.0
4,2021-09-26,1237.0
5,2021-09-26,1441.0
6,2021-09-26,2915.0
7,2021-09-26,2768.0
8,2021-09-26,995.0
9,2021-09-26,1750.0
10,2021-09-26,1972.0
1,2021-09-27,502.0
2,2021-09-27,352.0
3,2021-09-27,
4,2021-09-27,513.0
5,2021-09-27,624.0
6,2021-09-27,1729.0
7,2021-09-27,2433.0
8,2021-09-27,465.0
9,2021-09-27,
10,2021-09-27,
1,2021-09-28,550.0
2,2021-09-28,388.0
3,2021-09-28,645.0
4,2021-09-28,490.0
5,2021-09-28,612.0
6,2021-09-28,
7,2021-09-28,2443.0
8,2021-09-28,437.0
9,2021-09-28,866.0
10,2021-09-28,1081.0
1,2021-09-29,470.0
2,2021-09-29,335.0
3,2021-09-29,680.0
4,2021-09-29,442.0
5,2021-09-29,579.0
6,2021-09-29,1935.0
7,2021-09-29,
8,2021-09-29,479.0
9,2021-09-29,921.0
10,2021-09-29,1099.0
1,2021-09-30,563.0
2,2021-09-30,384.0
3,2021-09-30,669.0
4,2021-09-30,438.0
5,2021-09-30,665.0
6,2021-09-30,2140.0
7,2021-09-30,2914.0
8,2021-09-30,513.0
9,2021-09-30,890.0
10,2021-09-30,1147.0
1,2021-10-01,679.0
2,2021-10-01,420.0
3,2021-10-01,680.0
4,2021-10-01,535.0
5,2021-10-01,757.0
6,2021-10-01,2102.0
7,2021-10-01,2712.0
8,2021-10-01,486.0
9,2021-10-01,959.0
10,2021-10-01,1394.0
1,2021-10-02,1123.0
2,2021-10-02,
3,2021-10-02,908.0
4,2021-10-02,1240.0
5,2021-10-02,
6,2021-10-02,3594.0
7,2021-10-02,2771.0
8,2021-10-02,1130.0
9,2021-10-02,1085.0
10,2021-10-02,2117.0
1,2021-10-03,1387.0
2,2021-10-03,990.0
3,2021-10-03,1440.0
4,2021-10-03,1341.0
5,2021-10-03,1626.0
6,2021-10-03,3419.0
7,2021-10-03,3129.0
8,2021-10-03,1071.0
9,2021-10-03,1609.0
10,2021-10-03,1810.0
1,2021-10-04,449.0
2,2021-10-04,296.0
3,2021-10-04,772.0
4,2021-10-04,445.0
5,2021-10-04,776.0
6,2021-10-04,1833.0
7,2021-10-04,2606.0
8,2021-10-04,444.0
9,2021-10-04,896.0
10,2021-10-04,1062.0
1,2021-10-05,687.0
2,2021-10-05,431.0
3,2021-10-05,598.0
4,2021-10-05,535.0
5,2021-10-05,814.0
6,2021-10-05,2107.0
7,2021-10-05,2455.0
8,2021-10-05,
9,2021-10-05,1136.0
10,2021-10-05,1272.0
1,2021-10-06,618.0
2,2021-10-06,448.0
3,2021-10-06,591.0
4,2021-10-06,623.0
5,2021-10-06,723.0
6,2021-10-06,1946.0
7,2021-10-06,2394.0
8,2021-10-06,614.0
9,2021-10-06,984.0
10,2021-10-06,1320.0
1,2021-10-07,560.0
2,2021-10-07,
3,2021-10-07,744.0
4,2021-10-07,541.0
5,2021-10-07,760.0
6,2021-10-07,1981.0
7,2021-10-07,2951.0
8,2021-10-07,523.0
9,2021-10-07,1173.0
10,2021-10-07,1111.0
1,2021-10-08,544.0
2,2021-10-08,447.0
3,2021-10-08,549.0
4,2021-10-08,572.0
5,2021-10-08,885.0
6,2021-10-08,
7,2021-10-08,2907.0
8,2021-10-08,566.0
9,2021-10-08,1074.0
10,2021-10-08,
1,2021-10-09,1245.0
2,2021-10-09,882.0
3,2021-10-09,898.0
4,2021-10-09,1038.0
5,2021-10-09,1661.0
6,2021-10-09,3029.0
7,2021-10-09,2854.0
8,2021-10-09,1199.0
9,2021-10-09,1429.0
10,2021-10-09,2113.0
1,2021-10-10,1268.0
2,2021-10-10,1013.0
3,2021-10-10,1336.0
4,2021-10-10,1362.0
5,2021-10-10,1702.0
6,2021-10-10,3406.0
7,2021-10-10,3124.0
8,2021-10-10,1048.0
9,2021-10-10,1629.0
10,2021-10-10,2073.0
1,2021-10-11,505.0
2,2021-10-11,307.0
3,2021-10-11,505.0
4,2021-10-11,539.0
5,2021-10-11,647.0
6,2021-10-11,2025.0
7,2021-10-11,2514.0
8,2021-10-11,448.0
9,2021-10-11,649.0
10,2021-10-11,1179.0
1,2021-10-12,480.0
2,2021-10-12,312.0
3,2021-10-12,630.0
4,2021-10-12,374.0
5,2021-10-12,758.0
6,2021-10-12,1638.0
7,2021-10-12,2613.0
8,2021-10-12,419.0
9,2021-10-12,995.0
10,2021-10-12,1009.0
1,2021-10-13,
2,2021-10-13,329.0
3,2021-10-13,569.0
4,2021-10-13,400.0
5,2021-10-13,768.0
6,2021-10-13,1763.0
7,2021-10-13,2711.0
8,2021-10-13,372.0
9,2021-10-13,
10,2021-10-13,996.0
1,2021-10-14,517.0
2,2021-10-14,258.0
3,2021-10-14,469.0
4,2021-10-14,517.0
5,2021-10-14,645.0
6,2021-10-14,1889.0
7,2021-10-14,2905.0
8,2021-10-14,464.0
9,2021-10-14,1215.0
10,2021-10-14,995.0
1,2021-10-15,537.0
2,2021-10-15,360.0
3,2021-10-15,615.0
4,2021-10-15,526.0
5,2021-10-15,726.0
6,2021-10-15,1759.0
7,2021-10-15,3192.0
8,2021-10-15,
9,2021-10-15,1036.0
10,2021-10-15,1225.0
1,2021-10-16,1170.0
2,2021-10-16,805.0
3,2021-10-16,901.0
4,2021-10-16,1038.0
5,2021-10-16,1673.0
6,2021-10-16,2760.0
7,2021-10-16,2881.0
8,2021-10-16,1103.0
9,2021-10-16,1834.0
10,2021-10-16,1974.0
1,2021-10-17,1255.0
2,2021-10-17,801.0
3,2021-10-17,1441.0
4,2021-10-17,1104.0
5,2021-10-17,1817.0
6,2021-10-17,3203.0
7,2021-10-17,3505.0
8,2021-10-17,1046.0
9,2021-10-17,1548.0
10,2021-10-17,1929.0
1,2021-10-18,457.0
2,2021-10-18,
3,2021-10-18,515.0
4,2021-10-18,395.0
5,2021-10-18,717.0
6,2021-10-18,1908.0
7,2021-10-18,2887.0
8,2021-10-18,420.0
9,2021-10-18,1015.0
10,2021-10-18,1019.0
1,2021-10-19,521.0
2,2021-10-19,355.0
3,2021-10-19,512.0
4,2021-10-19,400.0
5,2021-10-19,763.0
6,2021-10-19,1933.0
7,2021-10-19,2931.0
8,2021-10-19,403.0
9,2021-10-19,994.0
10,2021-10-19,
1,2021-10-20,502.0
2,2021-10-20,425.0
3,2021-10-20,588.0
4,2021-10-20,
5,2021-10-20,660.0
6,2021-10-20,1908.0
7,2021-10-20,
8,2021-10-20,453.0
9,2021-10-20,918.0
10,2021-10-20,1082.0
1,2021-10-21,530.0
2,2021-10-21,346.0
3,2021-10-21,520.0
4,2021-10-21,468.0
5,2021-10-21,753.0
6,2021-10-21,1642.0
7,2021-10-21,2893.0
8,2021-10-21,484.0
9,2021-10-21,1034.0
10,2021-10-21,1144.0
1,2021-10-22,537.0
2,2021-10-22,336.0
3,2021-10-22,535.0
4,2021-10-22,438.0
5,2021-10-22,649.0
6,2021-10-22,1875.0
7,2021-10-22,2997.0
8,2021-10-22,536.0
9,2021-10-22,1115.0
10,2021-10-22,1208.0
1,2021-10-23,1127.0
2,2021-10-23,857.0
3,2021-10-23,875.0
4,2021-10-23,861.0
5,2021-10-23,1256.0
6,2021-10-23,2505.0
7,2021-10-23,3493.0
8,2021-10-23,1007.0
9,2021-10-23,1467.0
10,2021-10-23,1981.0
1,2021-10-24,1074.0
2,2021-10-24,945.0
3,2021-10-24,
4,2021-10-24,1068.0
5,2021-10-24,1441.0
6,2021-10-24,2980.0
7,2021-10-24,3473.0
8,2021-10-24,917.0
9,2021-10-24,1680.0
10,2021-10-24,
1,2021-10-25,475.0
2,2021-10-25,347.0
3,2021-10-25,437.0
4,2021-10-25,434.0
5,2021-10-25,568.0
6,2021-10-25,1842.0
7,2021-10-25,2970.0
8,2021-10-25,526.0
9,2021-10-25,1192.0
10,2021-10-25,
1,2021-10-26,541.0
2,2021-10-26,430.0
3,2021-10-26,403.0
4,2021-10-26,458.0
5,2021-10-26,631.0
6,2021-10-26,1888.0
7,2021-10-26,3010.0
8,2021-10-26,550.0
9,2021-10-26,1034.0
10,2021-10-26,1422.0
1,2021-10-27,566.0
2,2021-10-27,430.0
3,2021-10-27,423.0
4,2021-10-27,
5,2021-10-27,652.0
6,2021-10-27,
7,2021-10-27,2707.0
8,2021-10-27,503.0
9,2021-10-27,1178.0
10,2021-10-27,1128.0
1,2021-10-28,878.0
2,2021-10-28,591.0
3,2021-10-28,614.0
4,2021-10-28,
5,2021-10-28,
6,2021-10-28,2026.0
7,2021-10-28,3233.0
8,2021-10-28,803.0
9,2021-10-28,957.0
10,2021-10-28,1605.0
1,2021-10-29,1096.0
2,2021-10-29,821.0
3,2021-10-29,786.0
4,2021-10-29,908.0
5,2021-10-29,1209.0
6,2021-10-29,2495.0
7,2021-10-29,3155.0
8,2021-10-29,932.0
9,2021-10-29,1018.0
10,2021-10-29,1805.0
1,2021-10-30,885.0
2,2021-10-30,635.0
3,2021-10-30,689.0
4,2021-10-30,776.0
5,2021-10-30,1070.0
6,2021-10-30,2328.0
7,2021-10-30,3057.0
8,2021-10-30,811.0
9,2021-10-30,1403.0
10,2021-10-30,1637.0
1,2021-10-31,955.0
2,2021-10-31,752.0
3,2021-10-31,1056.0
4,2021-10-31,965.0
5,2021-10-31,1224.0
6,2021-10-31,2278.0
7,2021-10-31,3204.0
8,2021-10-31,749.0
9,2021-10-31,1814.0
10,2021-10-31,1633.0
1,2021-11-01,394.0
2,2021-11-01,300.0
3,2021-11-01,
4,2021-11-01,323.0
5,2021-11-01,470.0
6,2021-11-01,1484.0
7,2021-11-01,2502.0
8,2021-11-01,330.0
9,2021-11-01,1662.0
10,2021-11-01,877.0
1,2021-11-02,445.0
2,2021-11-02,319.0
3,2021-11-02,403.0
4,2021-11-02,353.0
5,2021-11-02,491.0
6,2021-11-02,1397.0
7,2021-11-02,2409.0
8,2021-11-02,403.0
9,2021-11-02,
10,2021-11-02,836.0
1,2021-11-03,432.0
2,2021-11-03,335.0
3,2021-11-03,314.0
4,2021-11-03,327.0
5,2021-11-03,609.0
6,2021-11-03,1378.0
7,2021-11-03,2754.0
8,2021-11-03,400.0
9,2021-11-03,890.0
10,2021-11-03,862.0
1,2021-11-04,542.0
2,2021-11-04,
3,2021-11-04,373.0
4,2021-11-04,359.0
5,2021-11-04,575.0
6,2021-11-04,
7,2021-11-04,2631.0
8,2021-11-04,
9,2021-11-04,778.0
10,2021-11-04,896.0
1,2021-11-05,532.0
2,2021-11-05,329.0
3,2021-11-05,436.0
4,2021-11-05,528.0
5,2021-11-05,548.0
6,2021-11-05,1764.0
7,2021-11-05,2607.0
8,2021-11-05,479.0
9,2021-11-05,820.0
10,2021-11-05,1169.0
1,2021-11-06,1063.0
2,2021-11-06,732.0
3,2021-11-06,
4,2021-11-06,929.0
5,2021-11-06,
6,2021-11-06,2558.0
7,2021-11-06,3066.0
8,2021-11-06,884.0
9,2021-11-06,1251.0
10,2021-11-06,
1,2021-11-07,1161.0
2,2021-11-07,888.0
3,2021-11-07,980.0
4,2021-11-07,1001.0
5,2021-11-07,1538.0
6,2021-11-07,2850.0
7,2021-11-07,2663.0
8,2021-11-07,840.0
9,2021-11-07,1477.0
10,2021-11-07,1656.0
1,2021-11-08,454.0
2,2021-11-08,291.0
3,2021-11-08,325.0
4,2021-11-08,406.0
5,2021-11-08,493.0
6,2021-11-08,1703.0
7,2021-11-08,2150.0
8,2021-11-08,346.0
9,2021-11-08,742.0
10,2021-11-08,748.0
1,2021-11-09,562.0
2,2021-11-09,275.0
3,2021-11-09,501.0
4,2021-11-09,407.0
5,2021-11-09,607.0
6,2021-11-09,1830.0
7,2021-11-09,2079.0
8,2021-11-09,436.0
9,2021-11-09,
10,2021-11-09,935.0
1,2021-11-10,492.0
2,2021-11-10,425.0
3,2021-11-10,
4,2021-11-10,443.0
5,2021-11-10,645.0
6,2021-11-10,1708.0
7,2021-11-10,3032.0
8,2021-11-10,396.0
9,2021-11-10,888.0
10,2021-11-10,941.0
1,2021-11-11,
2,2021-11-11,344.0
3,2021-11-11,472.0
4,2021-11-11,420.0
5,2021-11-11,715.0
6,2021-11-11,1729.0
7,2021-11-11,2913.0
8,2021-11-11,656.0
9,2021-11-11,851.0
10,2021-11-11,1144.0
1,2021-11-12,560.0
2,2021-11-12,367.0
3,2021-11-12,468.0
4,2021-11-12,472.0
5,2021-11-12,630.0
6,2021-11-12,1916.0
7,2021-11-12,2839.0
8,2021-11-12,592.0
9,2021-11-12,883.0
10,2021-11-12,1199.0
1,2021-11-13,1143.0
2,2021-11-13,725.0
3,2021-11-13,798.0
4,2021-11-13,757.0
5,2021-11-13,1031.0
6,2021-11-13,2443.0
7,2021-11-13,2814.0
8,2021-11-13,993.0
9,2021-11-13,1165.0
10,2021-11-13,1768.0
1,2021-11-14,1106.0
2,2021-11-14,
3,2021-11-14,1122.0
4,2021-11-14,906.0
5,2021-11-14,1267.0
6,2021-11-14,2543.0
7,2021-11-14,2579.0
8,2021-11-14,979.0
9,2021-11-14,1524.0
10,2021-11-14,1722.0
1,2021-11-15,719.0
2,2021-11-15,527.0
3,2021-11-15,628.0
4,2021-11-15,
5,2021-11-15,828.0
6,2021-11-15,1795.0
7,2021-11-15,2599.0
8,2021-11-15,516.0
9,2021-11-15,984.0
10,2021-11-15,1271.0
1,2021-11-16,683.0
2,2021-11-16,594.0
3,2021-11-16,592.0
4,2021-11-16,471.0
5,2021-11-16,894.0
6,2021-11-16,1909.0
7,2021-11-16,2493.0
8,2021-11-16,572.0
9,2021-11-16,832.0
10,2021-11-16,1432.0
1,2021-11-17,798.0
2,2021-11-17,413.0
3,2021-11-17,654.0
4,2021-11-17,475.0
5,2021-11-17,
6,2021-11-17,1800.0
7,2021-11-17,2816.0
8,2021-11-17,544.0
9,2021-11-17,922.0
10,2021-11-17,1312.0
1,2021-11-18,806.0
2,2021-11-18,547.0
3,2021-11-18,577.0
4,2021-11-18,450.0
5,2021-11-18,998.0
6,2021-11-18,1888.0
7,2021-11-18,2428.0
8,2021-11-18,714.0
9,2021-11-18,982.0
10,2021-11-18,1313.0
1,2021-11-19,
2,2021-11-19,587.0
3,2021-11-19,583.0
4,2021-11-19,538.0
5,2021-11-19,932.0
6,2021-11-19,2133.0
7,2021-11-19,2787.0
8,2021-11-19,719.0
9,2021-11-19,
10,2021-11-19,1420.0
1,2021-11-20,1079.0
2,2021-11-20,691.0
3,2021-11-20,763.0
4,2021-11-20,883.0
5,2021-11-20,1159.0
6,2021-11-20,2291.0
7,2021-11-20,2848.0
8,2021-11-20,941.0
9,2021-11-20,1353.0
10,2021-11-20,1904.0
1,2021-11-21,990.0
2,2021-11-21,
3,2021-11-21,1066.0
4,2021-11-21,896.0
5,2021-11-21,
6,2021-11-21,2579.0
7,2021-11-21,2882.0
8,2021-11-21,735.0
9,2021-11-21,1237.0
10,2021-11-21,1969.0
1,2021-11-22,357.0
2,2021-11-22,251.0
3,2021-11-22,355.0
4,2021-11-22,283.0
5,2021-11-22,547.0
6,2021-11-22,1283.0
7,2021-11-22,2399.0
8,2021-11-22,300.0
9,2021-11-22,495.0
10,2021-11-22,895.0
1,2021-11-23,521.0
2,2021-11-23,
3,2021-11-23,322.0
4,2021-11-23,283.0
5,2021-11-23,
6,2021-11-23,1305.0
7,2021-11-23,2192.0
8,2021-11-23,
9,2021-11-23,728.0
10,2021-11-23,751.0
1,2021-11-24,481.0
2,2021-11-24,326.0
3,2021-11-24,455.0
4,2021-11-24,274.0
5,2021-11-24,582.0
6,2021-11-24,1575.0
7,2021-11-24,2323.0
8,2021-11-24,397.0
9,2021-11-24,864.0
10,2021-11-24,836.0
1,2021-11-25,568.0
2,2021-11-25,282.0
3,2021-11-25,400.0
4,2021-11-25,353.0
5,2021-11-25,518.0
6,2021-11-25,1697.0
7,2021-11-25,2662.0
8,2021-11-25,425.0
9,2021-11-25,959.0
10,2021-11-25,1030.0
1,2021-11-26,980.0
2,2021-11-26,330.0
3,2021-11-26,433.0
4,2021-11-26,612.0
5,2021-11-26,
6,2021-11-26,3849.0
7,2021-11-26,3471.0
8,2021-11-26,1019.0
9,2021-11-26,
10,2021-11-26,1163.0
1,2021-11-27,908.0
2,2021-11-27,658.0
3,2021-11-27,575.0
4,2021-11-27,734.0
5,2021-11-27,1074.0
6,2021-11-27,
7,2021-11-27,3052.0
8,2021-11-27,886.0
9,2021-11-27,1243.0
10,2021-11-27,1806.0
1,2021-11-28,1013.0
2,2021-11-28,759.0
3,2021-11-28,923.0
4,2021-11-28,758.0
5,2021-11-28,1132.0
6,2021-11-28,2561.0
7,2021-11-28,2673.0
8,2021-11-28,
9,2021-11-28,1514.0
10,2021-11-28,1631.0
1,2021-11-29,405.0
2,2021-11-29,247.0
3,2021-11-29,279.0
4,2021-11-29,174.0
5,2021-11-29,370.0
6,2021-11-29,
7,2021-11-29,2207.0
8,2021-11-29,376.0
9,2021-11-29,624.0
10,2021-11-29,634.0
1,2021-11-30,361.0
2,2021-11-30,272.0
3,2021-11-30,337.0
4,2021-11-30,314.0
5,2021-11-30,455.0
6,2021-11-30,1758.0
7,2021-11-30,3184.0
8,2021-11-30,
9,2021-11-30,618.0
10,2021-11-30,785.0
1,2021-12-01,455.0
2,2021-12-01,352.0
3,2021-12-01,338.0
4,2021-12-01,342.0
5,2021-12-01,467.0
6,2021-12-01,1541.0
7,2021-12-01,2466.0
8,2021-12-01,464.0
9,2021-12-01,434.0
10,2021-12-01,852.0
1,2021-12-02,589.0
2,2021-12-02,
3,2021-12-02,360.0
4,2021-12-02,328.0
5,2021-12-02,581.0
6,2021-12-02,1643.0
7,2021-12-02,2563.0
8,2021-12-02,
9,2021-12-02,628.0
10,2021-12-02,
1,2021-12-03,547.0
2,2021-12-03,316.0
3,2021-12-03,
4,2021-12-03,457.0
5,2021-12-03,670.0
6,2021-12-03,1835.0
7,2021-12-03,2588.0
8,2021-12-03,551.0
9,2021-12-03,665.0
10,2021-12-03,936.0
1,2021-12-04,905.0
2,2021-12-04,740.0
3,2021-12-04,487.0
4,2021-12-04,741.0
5,2021-12-04,1302.0
6,2021-12-04,2288.0
7,2021-12-04,2608.0
8,2021-12-04,1097.0
9,2021-12-04,1278.0
10,2021-12-04,1942.0
1,2021-12-05,988.0
2,2021-12-05,932.0
3,2021-12-05,1080.0
4,2021-12-05,1133.0
5,2021-12-05,1475.0
6,2021-12-05,2444.0
7,2021-12-05,2506.0
8,2021-12-05,886.0
9,2021-12-05,1676.0
10,2021-12-05,1613.0
1,2021-12-06,438.0
2,2021-12-06,289.0
3,2021-12-06,309.0
4,2021-12-06,376.0
5,2021-12-06,587.0
6,2021-12-06,1463.0
7,2021-12-06,2057.0
8,2021-12-06,463.0
9,2021-12-06,643.0
10,2021-12-06,833.0
1,2021-12-07,720.0
2,2021-12-07,383.0
3,2021-12-07,414.0
4,2021-12-07,401.0
5,2021-12-07,679.0
6,2021-12-07,1627.0
7,2021-12-07,1783.0
8,2021-12-07,490.0
9,2021-12-07,631.0
10,2021-12-07,881.0
1,2021-12-08,541.0
2,2021-12-08,403.0
3,2021-12-08,436.0
4,2021-12-08,425.0
5,2021-12-08,664.0
6,2021-12-08,1585.0
7,2021-12-08,2026.0
8,2021-12-08,461.0
9,2021-12-08,679.0
10,2021-12-08,1056.0
1,2021-12-09,556.0
2,2021-12-09,399.0
3,2021-12-09,407.0
4,2021-12-09,446.0
5,2021-12-09,650.0
6,2021-12-09,1713.0
7,2021-12-09,2090.0
8,2021-12-09,
9,2021-12-09,564.0
10,2021-12-09,904.0
1,2021-12-10,723.0
2,2021-12-10,314.0
3,2021-12-10,300.0
4,2021-12-10,469.0
5,2021-12-10,627.0
6,2021-12-10,1515.0
7,2021-12-10,2037.0
8,2021-12-10,532.0
9,2021-12-10,673.0
10,2021-12-10,1070.0
1,2021-12-11,1556.0
2,2021-12-11,776.0
3,2021-12-11,710.0
4,2021-12-11,896.0
5,2021-12-11,1403.0
6,2021-12-11,2750.0
7,2021-12-11,2466.0
8,2021-12-11,1000.0
9,2021-12-11,1207.0
10,2021-12-11,1763.0
1,2021-12-12,
2,2021-12-12,956.0
3,2021-12-12,909.0
4,2021-12-12,976.0
5,2021-12-12,1548.0
6,2021-12-12,2727.0
7,2021-12-12,2316.0
8,2021-12-12,864.0
9,2021-12-12,1523.0
10,2021-12-12,
1,2021-12-13,392.0
2,2021-12-13,299.0
3,2021-12-13,375.0
4,2021-12-13,281.0
5,2021-12-13,498.0
6,2021-12-13,1561.0
7,2021-12-13,1987.0
8,2021-12-13,353.0
9,2021-12-13,805.0
10,2021-12-13,927.0
1,2021-12-14,
2,2021-12-14,331.0
3,2021-12-14,284.0
4,2021-12-14,341.0
5,2021-12-14,556.0
6,2021-12-14,1647.0
7,2021-12-14,2192.0
8,2021-12-14,440.0
9,2021-12-14,542.0
10,2021-12-14,791.0
1,2021-12-15,524.0
2,2021-12-15,338.0
3,2021-12-15,374.0
4,2021-12-15,366.0
5,2021-12-15,549.0
6,2021-12-15,1870.0
7,2021-12-15,2192.0
8,2021-12-15,455.0
9,2021-12-15,572.0
10,2021-12-15,832.0
1,2021-12-16,532.0
2,2021-12-16,303.0
3,2021-12-16,355.0
4,2021-12-16,434.0
5,2021-12-16,619.0
6,2021-12-16,2162.0
7,2021-12-16,2467.0
8,2021-12-16,459.0
9,2021-12-16,614.0
10,2021-12-16,808.0
1,2021-12-17,699.0
2,2021-12-17,304.0
3,2021-12-17,
4,2021-12-17,
5,2021-12-17,576.0
6,2021-12-17,2300.0
7,2021-12-17,2419.0
8,2021-12-17,513.0
9,2021-12-17,778.0
10,2021-12-17,931.0
1,2021-12-18,1160.0
2,2021-12-18,811.0
3,2021-12-18,732.0
4,2021-12-18,825.0
5,2021-12-18,1392.0
6,2021-12-18,3031.0
7,2021-12-18,3168.0
8,2021-12-18,964.0
9,2021-12-18,1109.0
10,2021-12-18,1896.0
1,2021-12-19,1282.0
2,2021-12-19,884.0
3,2021-12-19,1065.0
4,2021-12-19,
5,2021-12-19,1622.0
6,2021-12-19,3292.0
7,2021-12-19,2940.0
8,2021-12-19,759.0
9,2021-12-19,1488.0
10,2021-12-19,1939.0
1,2021-12-20,601.0
2,2021-12-20,344.0
3,2021-12-20,347.0
4,2021-12-20,390.0
5,2021-12-20,628.0
6,2021-12-20,2038.0
7,2021-12-20,2575.0
8,2021-12-20,501.0
9,2021-12-20,701.0
10,2021-12-20,981.0
1,2021-12-21,556.0
2,2021-12-21,348.0
3,2021-12-21,459.0
4,2021-12-21,488.0
5,2021-12-21,529.0
6,2021-12-21,1946.0
7,2021-12-21,2370.0
8,2021-12-21,415.0
9,2021-12-21,745.0
10,2021-12-21,1095.0
1,2021-12-22,657.0
2,2021-12-22,
3,2021-12-22,666.0
4,2021-12-22,413.0
5,2021-12-22,
6,2021-12-22,2021.0
7,2021-12-22,2557.0
8,2021-12-22,595.0
9,2021-12-22,843.0
10,2021-12-22,1281.0
1,2021-12-23,498.0
2,2021-12-23,
3,2021-12-23,562.0
4,2021-12-23,451.0
5,2021-12-23,765.0
6,2021-12-23,2094.0
7,2021-12-23,2662.0
8,2021-12-23,578.0
9,2021-12-23,773.0
10,2021-12-23,1223.0
1,2021-12-24,
2,2021-12-24,371.0
3,2021-12-24,587.0
4,2021-12-24,496.0
5,2021-12-24,746.0
6,2021-12-24,2511.0
7,2021-12-24,2675.0
8,2021-12-24,648.0
9,2021-12-24,653.0
10,2021-12-24,1396.0
1,2021-12-25,1114.0
2,2021-12-25,710.0
3,2021-12-25,916.0
4,2021-12-25,929.0
5,2021-12-25,1437.0
6,2021-12-25,2834.0
7,2021-12-25,2692.0
8,2021-12-25,1002.0
9,2021-12-25,
10,2021-12-25,1945.0
1,2021-12-26,1095.0
2,2021-12-26,952.0
3,2021-12-26,1333.0
4,2021-12-26,1011.0
5,2021-12-26,1565.0
6,2021-12-26,2707.0
7,2021-12-26,2876.0
8,2021-12-26,945.0
9,2021-12-26,1417.0
10,2021-12-26,1990.0
1,2021-12-27,585.0
2,2021-12-27,382.0
3,2021-12-27,613.0
4,2021-12-27,361.0
5,2021-12-27,711.0
6,2021-12-27,1792.0
7,2021-12-27,2471.0
8,2021-12-27,477.0
9,2021-12-27,726.0
10,2021-12-27,1077.0
1,2021-12-28,635.0
2,2021-12-28,376.0
3,2021-12-28,641.0
4,2021-12-28,531.0
5,2021-12-28,791.0
6,2021-12-28,2126.0
7,2021-12-28,2636.0
8,2021-12-28,677.0
9,2021-12-28,909.0
10,2021-12-28,1087.0
1,2021-12-29,755.0
2,2021-12-29,384.0
3,2021-12-29,803.0
4,2021-12-29,508.0
5,2021-12-29,978.0
6,2021-12-29,2217.0
7,2021-12-29,2146.0
8,2021-12-29,730.0
9,2021-12-29,1198.0
10,2021-12-29,1220.0
1,2021-12-30,954.0
2,2021-12-30,494.0
3,2021-12-30,1292.0
4,2021-12-30,
5,2021-12-30,1203.0
6,2021-12-30,2594.0
7,2021-12-30,
8,2021-12-30,938.0
9,2021-12-30,1476.0
10,2021-12-30,
1,2021-12-31,808.0
2,2021-12-31,461.0
3,2021-12-31,816.0
4,2021-12-31,598.0
5,2021-12-31,891.0
6,2021-12-31,2331.0
7,2021-12-31,
8,2021-12-31,656.0
